node,lon,lat,r,theta,degree,x_poincare,y_poincare
常州市,120.055446777157,31.803662529362,4.414215005824598,6.110580280684003,46,0.9615775201738228,-0.16764124636846056
玉溪市,102.491309441641,24.3666686214731,4.85071250072666,3.8918698963786222,13,-0.720143939570571,-0.6712565705512905
宣城市,118.785268021678,30.9402037281248,4.888461805469018,5.961044114262381,10,0.9343755422965513,-0.31186412591256324
厦门市,118.13165204666,24.5198639171903,3.9760311278222864,5.328287293629947,76,0.5564161972830028,-0.7861929907994467
梅州市,115.628933923896,23.7994353941665,4.913466888333033,5.082209578847113,8,0.35617580128675524,-0.9187916074923578
黑河市,127.105314687776,48.1007790775216,4.888461805469018,0.7775444024628051,10,0.701982027571831,0.691041330196192
汕尾市,115.777699743072,22.9620141498905,4.92592183071889,5.067207054548713,7,0.34241431746814716,-0.9241996308244232
林芝市,93.2271538352985,30.020268847702,4.469394835554186,3.3101477217426662,42,-0.9635001100443679,-0.1639585070363993
锦州市,121.119294161251,41.0120382105948,4.913466888333033,0.7065486778873833,8,0.7495122376041167,0.6397426241093548
葫芦岛市,120.892026105354,40.731641051407,4.838063945949664,0.7009120388684895,14,0.7522400768277794,0.6347767839059121
牡丹江市,129.525576741223,44.4863718774716,4.8126671093981095,0.5711670573840886,16,0.8277082354828302,0.5318988179223877
平顶山市,113.022670712676,33.9107559652432,4.735659467089594,0.5908868955065962,22,0.8159966445494136,0.5474039268686057
黄山市,118.080140316268,29.6641057986436,4.82538223620577,5.756441251052691,15,0.8506871152416743,-0.4947184697845299
湘西土家族苗族自治州,109.427606420289,28.4284622625986,4.888461805469018,4.222148780735074,10,-0.4637972043313315,-0.8690276407155428
四平市,125.25970285264,43.3381115487851,4.863328159225298,0.6515044084705677,12,0.7829816332402427,0.5970868707743457
泰州市,120.263790462866,32.0360510094055,4.74858079933817,6.142225886153366,21,0.9730729231151505,-0.13807953603866505
佳木斯市,132.523977737053,47.1458223568431,4.8126671093981095,0.5959984178660509,16,0.8142466535904171,0.5522858523537797
随州市,113.243450892125,31.9474686209291,4.875911176787532,5.497449265392378,11,0.6961652910415669,-0.6966358884792676
无锡市,120.299091315648,31.8341779751425,3.8188130791298662,6.119108297070725,86,0.944182119792647,-0.156323915920622
海北藏族自治州,99.7262411154681,38.3106010087016,4.92592183071889,2.7472700342700573,7,-0.909955163667057,0.37864775522751565
龙岩市,116.35727904367,25.6906344374751,4.863328159225298,5.239453650126252,12,0.49528705463590317,-0.8510368398328888
滨州市,118.213434113097,37.1821132216277,4.888461805469018,0.5671952773795246,10,0.8307993507517384,0.5292346604897221
南通市,121.304961647393,31.9602834773412,4.441890606134143,6.149800307568015,44,0.9680508253667017,-0.12989471736133978
三明市,117.528031813171,26.183774812298,4.74858079933817,5.3806390347617405,21,0.6089689755970076,-0.7714231385775563
衢州市,118.5953963519,28.5780765162697,4.875911176787532,5.672172016891874,11,0.8066657970981435,-0.5650114736536817
许昌市,113.378560605717,34.1954863768056,4.863328159225298,0.6132235196923581,12,0.8052594362547275,0.5666835179934006
台州市,121.409474201685,28.4008783269019,4.067446084099803,5.811424871829686,70,0.8607812254403979,-0.43915557006486655
德宏傣族景颇族自治州,97.9144451368206,24.8575451950745,4.938345360741873,3.6775270766318986,6,-0.8475562280090375,-0.5033777342866799
日照市,119.368281459419,35.4617696143895,4.888461805469018,0.29565963667882666,10,0.9423056175183631,0.28701395482888614
衡水市,115.963911937598,37.3486550807908,4.888461805469018,0.8043039898686608,10,0.6832409324843893,0.7095764336919903
临沂市,118.024061809621,35.7408534257849,4.761467066719141,0.39635937413142486,20,0.9068265222629635,0.3795145100711633
抚顺市,124.828051779838,41.6235105725459,4.913466888333033,0.579704673329303,8,0.8244208048237631,0.539786583748051
唐山市,118.15181990421,39.440223437755,4.670516619197075,0.7900116592774786,27,0.6907731219485661,0.6971764670896824
云浮市,112.205832582894,22.6238056030017,4.888461805469018,4.733688177318671,10,0.02097911611861317,-0.9848232144705278
阿拉善盟,105.021550080363,39.4905011736348,4.92592183071889,2.4074966656449632,7,-0.7317399925562563,0.6602644210594323
淮南市,116.997513246794,32.5592493968995,4.838063945949664,6.153911191168358,14,0.9760666922329293,-0.1268877885584914
伊春市,129.109680482776,48.1890971860818,4.938345360741873,0.7184792796909498,6,0.7420944635259111,0.648873262060234
湛江市,110.132647528865,21.6406503686512,4.888461805469018,4.55404480303816,10,-0.15532542059908624,-0.9727234451728294
双鸭山市,132.392073222988,46.4041802636057,4.863328159225298,0.5737891335994547,12,0.8269744249457962,0.5344962766270949
吐鲁番市,89.2617723801497,42.6551524174373,4.938345360741873,2.7476412139245543,6,-0.9102587375469667,0.37837776590584876
阿勒泰地区,87.9146141914323,47.8824111405421,4.92592183071889,2.594129324199084,7,-0.8415458296635979,0.5130235267499764
雅安市,103.026579501813,29.9249476548406,4.913466888333033,3.493382896204592,8,-0.9250638933317731,-0.33955266553881575
辽源市,125.441361505676,42.6743342109328,4.92592183071889,0.6127224596521383,7,0.8062987864192187,0.5668110703242062
淄博市,118.062999018384,36.805346327113,4.8126671093981095,0.5336514028515049,16,0.8470756873179706,0.5004798253157877
酒泉市,97.4581255663551,40.2348097690233,4.863328159225298,2.691128178378829,12,-0.886443286672676,0.4287088391386422
丽水市,119.833662355743,28.4400553848171,4.722702782160598,5.737222419661562,23,0.8395644581765214,-0.5100893445276212
宿迁市,118.849669039229,34.1503477891821,4.85071250072666,0.1358321472771049,13,0.9754078212031525,0.13331263835143606
张掖市,100.504279975535,39.0024221270078,4.950737714883371,2.6742618328507266,5,-0.8802243350440861,0.4441722286680788
清远市,112.66736276291,24.5063082202908,4.9009802940980345,4.791152690866454,9,0.07752026206848178,-0.9821768240264004
镇江市,119.195238662973,31.9277779033247,4.74858079933817,6.107104825289751,21,0.9676243445851789,-0.17216271297414992
肇庆市,112.675862999665,23.4280990743149,4.875911176787532,4.78336698183584,11,0.06984465951463154,-0.9823794567811225
丹东市,123.832896591291,39.9657197604623,4.950737714883371,0.5179570632757988,5,0.856619394685361,0.48814655726805806
舟山市,122.061614283076,30.0645942467888,4.838063945949664,5.980618955549975,14,0.9395688136357643,-0.2932867931136328
鹤壁市,114.220815556054,35.7873695123889,4.938345360741873,0.8549144468216641,6,0.6469435594717484,0.7437773415952674
淮北市,116.697643372845,33.646558725452,4.913466888333033,0.09196838492970372,8,0.9812487561430995,0.09049916015230758
连云港市,118.75050955774,34.5472415769358,4.761467066719141,0.19479709397851863,20,0.9644467144513594,0.19028436566905405
潍坊市,118.556347416339,36.3576220421511,4.74858079933817,0.44623757514277695,21,0.8865803523337752,0.4241605248349207
芜湖市,118.378836040665,31.2463111879032,4.64420364012824,5.985201967056746,29,0.9377189321546796,-0.2879997329846516
张家界市,110.456005828545,29.1219504962994,4.888461805469018,4.355611693129582,10,-0.3440337283388742,-0.9230155366181196
新余市,114.66685633234,27.841856366839,4.875911176787532,5.176297743660179,11,0.44067246247132746,-0.8807698078316176
河南省,112.392559189912,35.1005180332697,4.92592183071889,1.3559218695010884,7,0.21015273262129014,0.9629269709562516
宁德市,120.185335673135,27.2233756398817,4.7871355387816905,5.652732819512804,18,0.7944047085904264,-0.5797629051061931
南平市,118.243607480266,26.584892315461,4.74858079933817,5.46961181353926,21,0.6751053597192982,-0.7142615944111748
河源市,114.530741813509,24.3345450404025,4.938345360741873,4.992165283450845,6,0.2722109242567925,-0.9474396633705819
盘锦市,122.072109246943,40.9274055033111,4.963099126672414,0.6527620626927852,4,0.7833785282235558,0.598949185547005
黄石市,114.893355396431,30.2146270619926,4.8126671093981095,5.483610085771873,16,0.6857746273508608,-0.7055001318746307
泰安市,117.170788639916,36.2091849341111,4.8126671093981095,0.5237381808925692,16,0.8519953520948886,0.49205812217871225
韶关市,114.372479432873,25.1860593866271,4.9009802940980345,5.0020801098873395,9,0.2814374654991407,-0.9441788271822096
海南藏族自治州,100.034332608847,36.4615435205292,4.9009802940980345,2.8759584704421,9,-0.9506754978744955,0.25864416178764393
黄南藏族自治州,102.078973521833,35.4215967190323,4.913466888333033,2.921978759422702,8,-0.9617452095133495,0.21467503673873314
保山市,98.8356731205854,24.4959183849672,4.92592183071889,3.7270886953495617,7,-0.8214302877132453,-0.5446510854212193
秦皇岛市,119.581111650551,40.072883535311,4.863328159225298,0.7343147704391022,12,0.7309100095460027,0.6598056738071599
克拉玛依市,84.9116663326906,45.1944709387842,4.838063945949664,2.7248350019158405,14,-0.9000315787485194,0.3984342553386244
阿坝藏族羌族自治州,103.28594942238,31.1644007898685,4.938345360741873,3.37283110970916,6,-0.9595311800518499,-0.22592170661714503
塔城地区,85.4542968861887,44.3312422537306,4.913466888333033,2.7446429021011056,8,-0.908791954499348,0.3809677189184249
萍乡市,113.877366750853,27.6341511430945,4.92592183071889,5.040253511023951,7,0.31738250523810413,-0.9330921003802155
营口市,122.566844564804,40.6304960628443,4.888461805469018,0.6112597779146371,10,0.8066799930243342,0.5653178538905714
辽阳市,123.315224530931,41.4195234909306,4.950737714883371,0.6267419217067669,5,0.7985574340239457,0.5782645357350417
潮州市,116.601283731371,23.7314828799225,4.838063945949664,5.165943530081539,14,0.4312754404006583,-0.8847644845262578
甘孜藏族自治州,98.9619288649534,32.0601699302328,4.963099126672414,3.2298008784494567,4,-0.9822807810465601,-0.08687066556487877
阿里地区,79.5496107678772,31.5478447970878,4.9877300428543805,3.1928460419067703,2,-0.9851547897871653,-0.0505367805999145
玉树藏族自治州,96.1275297974219,32.170389188678,5.0,3.207171262095786,1,-0.984493564361692,-0.0646544279013465
鄂州市,114.720136503897,30.4830627079534,4.975429826737014,5.499876617637193,3,0.698863527092685,-0.6959490983377767
